ID,name,content,Tag/External ID,Diễn đàn/External ID
utc2_q_2237,Câu hỏi và câu trả lời tham khảo (liên quan),"#9291: ""Về việc thay đổi trong đóng học phí: Ad cho em hỏi là khi nào sinh viên được cấp thẻ mới, và thời hạn đóng có thay đổi ko ? (mong nhà trường kéo dài thời gian đóng học phí). Em xin cảm ơn !""",,website_forum.forum_help
utc2_q_2238,Câu hỏi và câu trả lời tham khảo (liên quan),#9290: ad ơi hỏi giúp mình là có thẻ bảo hiểm y tế diện cận nghèo chưa? tại chờ mãi mà chưa thấy gì cả trong khi lớp có hết r.cảm ơn ad.,qa_app.utc2_tags_4,website_forum.forum_help
utc2_q_2239,Câu hỏi và câu trả lời tham khảo (liên quan),"#9289: đầu tiên phòng đào tạo gửi lời cám ơn đến các bạn vì đã có các câu hỏi góp ý - xây dựng đến phòng đào tạo. trả lời: em vui lòng liên hệ trực tiếp với thầy nhật - quản lý chứng chỉ gdtc, gdqp (phòng 9 d3) hoặc điện thoại: 08 3730 7908. trả lời: em vui lòng liên hệ trực tiếp với thầy tưởng (phòng 10 d3). hoặc điện thoại: 08 3896 2018 trả lời: em vui lòng liên hệ trực tiếp với thầy tưởng (phòng 10 d3). hoặc điện thoại: 08 3896 2018 hoặc điện thoại: 08 3896 2018 hoặc điện thoại: 08 3730 5866 hoặc điện thoại: 08 3896 2018 hoặc điện thoại: 08 3730 7908.",qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_2240,Câu hỏi và câu trả lời tham khảo (liên quan)," Dạ em xin chào AD ạ nhờ AD đăng giúp e với e E xin đại diện cho nhóm bạn sinh viên k53 xin có ý kiến như sau ạ!  Em Xin kính gửi: Ban Giám Đốc Công Ty UTC2 ạ Chúng e là sinh viên ở các tỉnh khác nhau của miền trung, Quê chúng em còn nghèo nên chúng em vừa đi học vừa đi làm. Khi chúng e đi học trên ghế nhà trường chúng e đã nhận được dự án của công ty UTC2 do thầy Khánh phụ trách là đi quay phim và đo mặt cắt ở các nút giao thông ở Quận 5, chúng em rất vui mừng và làm miệt mài với trách nhiệm của mình không chút sai sót,nhưng tại sao khi chúng em hoàn thành xong công việc rồi thì quý công ty lại không trả tiền lương cho tụi em. chúng e lên mấy lần hỏi thì hết lý do này tới lý do khác, đến bây giờ chúng em đã ra trường rồi sắp lãnh bằng rồi mà vẫn không 1 lời giải thích cho chúng e là sao ạ???? Không lẻ công ty mình không đủ chi phí thanh toán 2 ngày công cho chúng em ạ?????? e mong Ban Giám Đốc Công Ty cho chúng em 1 lời giải thích với ạ. e cảm ơn AD ạ "" Về việc giải đáp thắc mắc của sinh viên khi tham gia khảo sát các nút giao trên địa bàn quận 5, Công ty CP UTC2 có ý kiến như sau: 1. Việc thuê khoán các em sinh viên khảo sát các công trình của Công ty, Ban Giám đốc đã giao toàn quyền cho phòng chuyên môn thực hiện và chịu trách nhiệm về việc điều hành, phân công công việc, chi trả lương... 2. Sau khi có ý kiến thắc mắc của các em sinh viên, ban giám đốc đã họp với phòng KD-TH và phòng QH-TK. Theo báo cáo của phòng QH-TK, phòng đã trả cho một số em trước Tết, các em còn lại Phòng đã hẹn sẽ trả lương khảo sát sau tết Nguyên Đán (tức tháng 2/2017). Do đợt trước tết phòng QH-TK nhiều việc phải giải quyết và các em sinh viên cũng nghỉ Tết sớm, tuy nhiên có thể một số em chưa có được thông tin chính xác về việc này. Ban giám đốc đã nghiêm khắc phê bình và chỉ đạo phòng KD-TH, phòng QH-TK rà soát, chi trả cho các em sinh viên trong thời gian chiều ngày 21/2 và ngày mai 22/2/2017. Trân trọng./.",,website_forum.forum_help
utc2_q_2241,Câu hỏi và câu trả lời tham khảo (liên quan),"#9287:""Chào ad, kỳ thi vừa rồi em làm bài tốt nhưng kết quả lại ko như mong đợi mà em kì nayf nữa là cảnh cáo 3 kỳ sắp bị đuổi khỏi trường rồi, em đang tính phúc khảo lại bài thi, ad có thể chỉ cho em quá trình phúc khảo được ko ạ, với lại em nghe nói muốn phúc khảo phải nhớ đề thi?"" 1. Bạn gửi email về Phòng Khảo thí &amp; Đảm bảo chất lượng 2. Bạn liên hệ trực tiếp anh Hòa P.105C3 Phòng Khảo Khí &amp; Đảm bảo chất lượng trong giờ hành chính nhé.",,website_forum.forum_help
utc2_q_2242,Câu hỏi và câu trả lời tham khảo (liên quan)," ""cho mình hỏi bao giờ thì có bhyt, dóng lâu r mà ad""",qa_app.utc2_tags_4,website_forum.forum_help
utc2_q_2243,Câu hỏi và câu trả lời tham khảo (liên quan),"#9285:""e chào ad.ad cho e hỏi khi nh gửi mã otp về thì có chắc chắn là đã nộp tiền thành công không ạ.sao e đk nộp tiền nội trú trước tết mk giờ kg có tên trong dsach đã nộp tiền thành công vậy",qa_app.utc2_tags_1,website_forum.forum_help
utc2_q_2244,Câu hỏi và câu trả lời tham khảo (liên quan),"#9284: ""cho mình hõi rút học bạ thì cần mang giấy tờ gì ạh""",qa_app.utc2_tags_4,website_forum.forum_help
utc2_q_2245,Câu hỏi và câu trả lời tham khảo (liên quan),"#9283:""Ad ơi, lớp XDDD&amp;CN K54 có môn Đồ án thép và Đồ án tổ chức và quản lý xây dựng-2-16-Lớp 1 bị trùng thời gian đăng ký. Sinh viên lớp khá khó khăn trong việc đăng kí môn, mong ad có thể chuyển lời tới ban đào tạo giúp tập thể lớp. Chân thành cám ơn Ad.",,website_forum.forum_help
utc2_q_2246,Câu hỏi và câu trả lời tham khảo (liên quan)," cho em hỏi với ạ ! hôm này mồng 4/1/2017 rồi mà sao k thấy có mục nào để chọn đăng kí lớp học phần vậy ad?""",qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_2247,Câu hỏi và câu trả lời tham khảo (liên quan)," em không biết phải web đóng tiền online của trường bị lỗi gì hay không nhưng mà hôm nay (3/1/2017) em đăng nhập vào để đóng tiền ktx học kì 2 nhưng không đóng được vì nó thông báo là đã giao dịch một lần và chọn nộp tiền lại, nhưng phía dưới chỗ nộp tiền lại không có khoản nộp lại tiền ktx. mặc dù tg bắt đầu là ngày 2/1/2017 nhưng 3/1/2017 em mới đăng nhập nộp tiền, hoàn toàn không có giao dịch trước đó. vì vậy mong trường xem xét và sửa lại ạ để sv chúng em có chỗ ở",qa_app.utc2_tags_0,website_forum.forum_help
utc2_q_2248,Câu hỏi và câu trả lời tham khảo (liên quan)," ad ơi, năm nay nhà trường không phát lịch tết cho sinh viên hả ad? nếu vậy thì thiệt thòi cho sinh viên quá. ",qa_app.utc2_tags_4,website_forum.forum_help
utc2_q_2249,Câu hỏi và câu trả lời tham khảo (liên quan), Sao năm nay đóng học phí sớm thế ạ. Lại không đóng thành 2 đợt nữa ạ. Đóng trước tết thì hơi khó khăn cho sinh viên ạ.,,website_forum.forum_help
utc2_q_2250,Câu hỏi và câu trả lời tham khảo (liên quan)," -hiện tại em bị mất điện thoại và giấy chứng minh nhân dân.nhưng sắp đóng tiền ktx và tiền học phí,điện thoại em thì không làm lại sim được,nên không thể nào nhận mã otp,mà muốn đổi sdt thì cần có cnnd.vậy nếu em về quê làm lại cmnd đem ra ngân hàng đổi lại sđt có được không ạ.khi đổi có cần thêm giấy tờ gì không. hoặc có cách nào nhận mã otp mà không cần sdt không ạ.tại có lần em đi họp nghe nói mã opt có thể gửi về hộp thư điện tử của sv,nhưng em không biết điều này chính xác không nữa. mong ad hỏi giùm em vấn đề đó.em cảm ơn.""",qa_app.utc2_tags_4,website_forum.forum_help
utc2_q_2251,Câu hỏi và câu trả lời tham khảo (liên quan),"#9278: ""Cho e hỏi...đợt đăng ký ktx trước e bị tai nạn phải nhập viện mấy tuần,không biết có đợt đăng ký,giờ thì hết hạn rồi.Vậy có đợt 2 để cho sv đăng ký không ạ. Dạ e cảm ơn.""",,website_forum.forum_help
utc2_q_2252,Câu hỏi và câu trả lời tham khảo (liên quan)," Hiện tại em đang phải nhập viện để điều trị vết thương ở chân nhưng bảo hiểm y tế cũ đã hết hạn từ 31/12 còn thẻ mới vẫn chưa được cấp vậy cho em hỏi khi nào thẻ bảo hiểm y tế mới mới được cấp hoặc có cách nào giúp em được hưởng quyền lợi bảo hiểm trong thời gian thẻ mới chưa cấp ko ạ?"". Thẻ em hết hạn vào 31/12, nộp tiền cả tháng nay mà vẫn chưa thấy tình hình gì cả. Em đi khám bệnh bác sĩ kêu nhập viện , nhưng thẻ hết hạn đâu dám nhập. Đâu phải ai cũng khỏe mạnh. Nhà trường phạt, trừ điểm SV kg đóng bảo hiểm, vậy nhà trường cũng phải có trách nhiệm trong việc giao thẻ bảo hiểm đúng hạn chứ ạ. Mong nhà trường nhanh xử lý vụ này"" Thẻ bảo hiểm mới của các bạn có thời hạn từ 1/1/2017. Do đó trong quá trình các bạn thăm khám bệnh, các bạn vui lòng giữ lại các biên lai để được thanh toán. (Mã số bảo hiểm không hề thay đôi, do đó ở các bạn viện quét mã thẻ vẫn dùng được bạn nhé, vì thông tin của bạn đã được cập nhật). Bạn có thể tra cứu thông tin của bạn tại đây:<a href=""http://c13.bhxhtphcm.gov.vn/"">http://c13.bhxhtphcm.gov.vn/</a>",,website_forum.forum_help
utc2_q_2253,Câu hỏi và câu trả lời tham khảo (liên quan),#9275: xin chào thầy cô ạ em là sv ở ktx. hôm nay e có việc cần xuống bàn quản lí giải quyết dù đã 9h30 những của vẫn đóng gọi điện không có ai trả lời. e muốn hỏi giờ làm việc của ban quản lí là khi nào để e có thể liên hệ sớm ạ. em xin cam ơn,qa_app.utc2_tags_1,website_forum.forum_help
utc2_q_2254,Câu hỏi và câu trả lời tham khảo (liên quan),#9274:ad cho e hỏi ...nếu tới đây đăng kí lớp học phần mà sau này không nộp tiền lớp học phần của 1 môn nào đó coi như là không học môn đó phải không ạ... nếu như z thì coi bị khiển trách gì k ạ ...,qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_2255,Câu hỏi và câu trả lời tham khảo (liên quan)," Ở quê Em Thì NGÂN HÀNG họ Nói PHân Hiệu THì KHông Có Quyền Kí giấy Xác nhận Cho Sinh viên Vay Vốn họ Bắt Em Ra TRường Đại HỌc GTVT Ở HÀ NỘI KÝ giấy họ nói ở Khi Cấp Bằng Ghi Là ĐH GTVT chứ KHông có ghi PHân HIệu TRường ĐH GTVT nên trường mình ký họ không chấp nhận ...Em nghĩ vô lí học ở đâu thì ký giấy ở đó... Thầy cô Có ai biết được vấn đề này Mong giúp Em..""",,website_forum.forum_help
utc2_q_2256,Câu hỏi và câu trả lời tham khảo (liên quan)," trước tết còn đóng tiền ktx rồi lại phải đóng tiền học phí như vậy có gấp k ạ  em thấy hoang mang quá ạ """,qa_app.utc2_tags_0,website_forum.forum_help
utc2_q_2257,Câu hỏi và câu trả lời tham khảo (liên quan)," 1. cho em hỏi là qua đợt đăg kí học phần rồi mà em không biết, em chưa đăg kì giờ em muốn đăg kí thì có được nữa không ạ",qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_2258,Câu hỏi và câu trả lời tham khảo (liên quan)," 2. ad ơi,em là sinh viên k57 cho em hỏi với.tình hình dạo trước em có việc nên chưa đăng ký học phần kỳ 2 được,giờ em sẽ bị đuổi học hả ad? có cách nào để xin ko ạ? 😢",qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_2259,Câu hỏi và câu trả lời tham khảo (liên quan),"#9270:Thầy/ cô cho em hỏi là em được nâng điểm do có giải thi Olympic, có quyết định từ bữa khai giảng rồi mà tới giờ trong bảng điểm vẫn chưa đươc sửa là sao ạ?",,website_forum.forum_help
utc2_q_2260,Câu hỏi và câu trả lời tham khảo (liên quan),#9269: ad cho hỏi nhà trường sao lâu gửi tiền lại cho các bạn thuộc diện miễn học phí vậy. lên nhận trực tiếp thì nói ghi số tài khoản để gửi tiền vào. mà giờ 1 tuần rồi chưa thấy đâu. mượn tiền ăn mì 1 tuần rồi. uhuhu,qa_app.utc2_tags_8,website_forum.forum_help
utc2_q_2261,Câu hỏi và câu trả lời tham khảo (liên quan),#9268:Ad cho em hỏi là em muốn xinn thi thể dục lý thuyết về vấn đề sức khỏe thì em cần những gì và làm thủ tục ở đâu ạ. Em cám ơn ạ.,,website_forum.forum_help
utc2_q_2262,Câu hỏi và câu trả lời tham khảo (liên quan),#9267:Kì này k đăng kí hc vậy khi nào có quyết định đuổi học z ad,,website_forum.forum_help
utc2_q_2263,Câu hỏi và câu trả lời tham khảo (liên quan),"#9267: Chào AD, mình là sinh viên khóa K53. Mình thuộc diện miễn giảm học phí 100%, kỳ 1 này mình có đóng học phí gồm tiền đồ án tốt nghiệp và tiền thực tập tốt nghiệp, nhưng mình lên ban đào tạo nhận thì được báo là chỉ chi trả tiền đồ án, còn tiền thực tập tốt nghiệp thì không, khi ấy mình đang vội nên hỏi không kỹ, mong Ad giải thích giúp mình với ạ. Mình cảm ơn.",,website_forum.forum_help
utc2_q_2264,Câu hỏi và câu trả lời tham khảo (liên quan),"#9266: Ad ơi sao trường mìh kì vậy ạ...về vấn đề đăng kí thi anh văn cho thí sinh tự do đó,trường thì nhiều sinh viên mà cho mở thi A1 có hai lớp ak.giờ tụi em không đăng kí thi được phải làm sao đây ạ.ad hỏi giúp tụi em nhà trườg có mở thêm lớp khôg vậy ad.",,website_forum.forum_help
utc2_q_2265,Câu hỏi và câu trả lời tham khảo (liên quan)," ""Ad cho em hỏi: hiện tại học phần a1 của e là 5.3 và trong bảng điểm học phần ghi đạt. Nhưng hôm nay em vào đăng kí học phần để đăng kí thi tiếng anh học phần a2 lại không được bảo là a2 không có trong chương trình đào tạo của em. E thắc mắc không hiểu là tại sao ạ! E mong ad giải thích giúp em! Thời gian đăng kí thi không còn nhiều mong ad có thể giải quyết sớm giúp em ạ!",,website_forum.forum_help
utc2_q_2266,Câu hỏi và câu trả lời tham khảo (liên quan)," em là sv k54, em học lại chung lớp với khoá 55, như vậy không biết năm nay lịch thi môn học lại sẽ chung lịch với lớp khoá 55 luôn hay tổ chức thi riêng ạ? ( năm ngoái thì học lại chung với khoá sau nhưng lịch thi lại tổ chức thi riêng vào ca tối ad ạ) Mong được thầy cô giúp đỡ. Em cảm ơn nhiều! """,,website_forum.forum_help
utc2_q_2267,Câu hỏi và câu trả lời tham khảo (liên quan),#9263: nhờ ad xác nhận zùm e về việc xếp loại bằng sau khi ra trường. Em không biết là muốn nhận được bằng KHÁ thì ngoài việc điểm tích lũy phải hơn 2.5 thì trường ta có giới hạn việc học lại hay không...?( nghe phong phanh đâu đó thì là có và giới hạn là ko quá 15% số tín chỉ + &gt;=2.5 đc bằng khá),,website_forum.forum_help
utc2_q_2268,Câu hỏi và câu trả lời tham khảo (liên quan),#9262: ad ơi.e hiện chưa đóng bảo hiểm y tế.vì lí do bố mẹ gửi tiền muộn.liệu trường có mở đợt đóng bảo hiểm y tế nữa không ạ.e hoang mang quá,,website_forum.forum_help
utc2_q_2269,Câu hỏi và câu trả lời tham khảo (liên quan),#9261: Sao đăng ký học phần không được. Trang web lộn xộn quá. Đã mặc định số môn học rồi sao lại bắt đăng ký học phần. Nói chung không chuyên nghiệp nên để sv tập trung học thì tốt hơn. K57,,website_forum.forum_help
utc2_q_2270,Câu hỏi và câu trả lời tham khảo (liên quan),#9260:Admin cho em hỏi. Những bạn không học AV A1 trên trường mà chỉ đăng ký thi thì điểm thành phần sẽ thế nào ạ. Tụi e chỉ đăng ký thi thì 0đ thành phần hay sao ạ?,,website_forum.forum_help
utc2_q_2271,Câu hỏi và câu trả lời tham khảo (liên quan),#9259:2 kì liên tiếp điểm dưới 1.2 là bị đuổi học phải k vậy ad?,,website_forum.forum_help
utc2_q_2272,Câu hỏi và câu trả lời tham khảo (liên quan)," Ad cho em hỏi là đăng kí đồ án trước khi trả xong hết môn hoc có dc k ạ?""",,website_forum.forum_help
utc2_q_2273,Câu hỏi và câu trả lời tham khảo (liên quan),"#9257: admin cho em thắc mắc.em là sinh viên CĐBO K56. khi đăng kí học phần , sau khi em chọn các môn như: sức bền vật liệu, thủy lực,.... trong khi em chưa thi học kì I môn cơ lý thuyết và chưa có điểm thì nó hiện thông báo: ""HỌC PHẦN TIÊN QUYẾT CƠ LÝ THUYẾT CHƯA CÓ ĐIỂM BẠN KHÔNG THỂ ĐĂNG KÍ"". Giờ phải làm sau đây admin",,website_forum.forum_help
utc2_q_2274,Câu hỏi và câu trả lời tham khảo (liên quan),#9256: Huhu. Nhà trường ơi.ban đào tạo ơi. Nhà trường có tổ chức thi anh văn a2 không vậy.mà nếu có tổ chức thì tổ chức trong tháng 12 hay tháng một vậy ạ. Tụi e k55 là năm 3 ùi. Chỉ mong nhà trường tạo điều kiện cho tụi e. H chưa dám đặt vé về quê ăn tết vì lịch thi a2 nữa mọi người à.huhu. Vé thì đắt lên từng ngày mà thấy full hết rồi. Chúng em kính mong nhà trường tạo điều kiện cho tụi e ạ. Huhu,,website_forum.forum_help
utc2_q_2275,Câu hỏi và câu trả lời tham khảo (liên quan)," Tại còn nợ 1 môn này không ra trường được :((""",,website_forum.forum_help
utc2_q_2276,Câu hỏi và câu trả lời tham khảo (liên quan),#9254: AD cho em hỏi không biết trường đã ra danh sách miễn giảm học phí chính thức chưa ạ? em chỉ hỏi vậy thôi.,,website_forum.forum_help
utc2_q_2277,Câu hỏi và câu trả lời tham khảo (liên quan)," Em học khóa 53 đang làm đồ án tốt nghiệp Thầy cô cho em hỏi khi nào có lịch bảo vệ tốt nghiệp vậy ạ? Tại bọn em còn đặt vé về quê nữa, mà đến giờ vẫn chưa có lịch. Chứ nhìn Bảng tiến độ em sợ có sự thay đổi.""",,website_forum.forum_help
utc2_q_2278,Câu hỏi và câu trả lời tham khảo (liên quan),#9253:Thầy (cô) cho em hỏi: Ngày mai tới ngày đóng học phí của tụi e. Thẻ của em có vấn đề em dùng thẻ viettinbank của người khác đóng tiền có được không ạ.,,website_forum.forum_help
utc2_q_2279,Câu hỏi và câu trả lời tham khảo (liên quan)," Hôm bữa e có đọc thông báo của nhà trường là 1 năm sẽ tổ chức cho sinh viên được đăng kí thi anh văn 1 năm 2 lần vào cuối 2 học kì, Vậy kì này khi nào nhà trường cho chúng em đăng kí thi vậy ạ? Em cảm ơn ạ""",,website_forum.forum_help
utc2_q_2280,Câu hỏi và câu trả lời tham khảo (liên quan),#9251:ad ơi cho em hỏi là em làm mất mật khẩu để xem điểm đăng kí học phần rồi h em muốn xin lại thì phải lên phòng nào ạ? ,qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_2281,Câu hỏi và câu trả lời tham khảo (liên quan),"#9247:""ad ơi cho em hỏi điểm học kì phụ tháng 9 vừa rồi em có trả vài môn vậy cho e hỏi có tính vào điểm tích lũy kì này ko ạ? em xin cảm ơn ạ.""",,website_forum.forum_help
utc2_q_2282,Câu hỏi và câu trả lời tham khảo (liên quan)," E sinh viên K53 hệ 4 năm. Cho em hỏi là em còn nợ 2 môn,mà đợt này có đăng kí học phần,em k biết là có mở lớp k nữa.  Nếu k mở lớp thì có phải làm đơn yêu cầu gì k ạ... Do thay đổi về hình thức đăng kí học nên em hoang mang lắm. Nhờ ad trả lời giùm em. E cảm ơn !""",,website_forum.forum_help
utc2_q_2283,Câu hỏi và câu trả lời tham khảo (liên quan),"#9249: Ad cho em hỏi xíu.. Em học k52 ra trường từ tháng 6/2016 mà em chưa lấy bằng tốt nghiêp. Bây giờ em muốn vào nhận bằng được không Ad,và liên hệ với ai phòng nào vậy. Em quê ngoài bắc. ",,website_forum.forum_help
utc2_q_2284,Câu hỏi và câu trả lời tham khảo (liên quan),#9248: Ad ơi khi nào mới có lịch đăg kí thi anh văn a1 tại trường vậy.tụi e chỉ đk thi chứ khôg đk học nên jờ hoang mag wá ạ.kì này mà khôg đk thi anh văn đc là khỏi học av chuyên ngàh lun qá ad ơi.giúp e với ạ.,,website_forum.forum_help
utc2_q_2285,Câu hỏi và câu trả lời tham khảo (liên quan),#9247: chào ad cho e nếu e thuộc vùng đặc biệt khó khăn nhưng ra tết mới đc cấp bảo hiểm y tế z e có bắt buộc phải tham gia bảo hiểm y tế mà trường thông báo nữa k ạ... mong giải đáp nhanh giúp e vs ạ,qa_app.utc2_tags_4,website_forum.forum_help
utc2_q_2286,Câu hỏi và câu trả lời tham khảo (liên quan),"#9246:""ad cho mình hỏi, năm nay hộ cận nghèo ( có giấy xác nhận của địa phương) là mua bảo hiểm với số tiền 199k phải không? Mình đoc thông báo nên hỏi cho chắc vì năm rồi không được mua... ad trả lời giúp mình, cảm ơn.""",,website_forum.forum_help
utc2_q_2287,Câu hỏi và câu trả lời tham khảo (liên quan)," lớp lý luận chính trị nhà em có việc em không đi học có sao không ad?""",,website_forum.forum_help
utc2_q_2288,Câu hỏi và câu trả lời tham khảo (liên quan),"#9244: ""Dạ cho e gửi lời đến ban đào tạo, dạ e là sv k55. Trường đã quyết định bỏ bớt đi một học kì phụ rồi. Vậy hè là lần cuối cùng để e trả nợ 5 môn, vậy hè này e se đăng kí trả nợ, nếu như trong 5 môn có môn e đăng kí không được và trường không mở lớp thì e không học lại được và e sẽ ra trường muộn...và trường hợp này không chỉ riêng e gặp phải, còn rất nhiều gặp phải... E mong ban đào tạo lưu ý để giải quyết cho sinh viên một cách tốt nhất ạh ......em cảm ơn nhiều""",,website_forum.forum_help
utc2_q_2289,Câu hỏi và câu trả lời tham khảo (liên quan)," Em là sinh viên k54, em còn nợ 1 môn nhưng không đủ 15 người vậy học kỳ phụ hè này có thể đăng ký không ạ? Em đọc thấy admin có nói được đăng ký môn học với khoá sau ở kỳ 2, vậy có đúng không ạ? Mong nhà trường giúp đỡ""",,website_forum.forum_help
utc2_q_2290,Câu hỏi và câu trả lời tham khảo (liên quan)," Em là sinh viên K55 thuộc diện chính sách được miễn giảm 100% học phí, nhưng trong kỳ này theo khung chương trình học thì là 8 môn tổng cộng là 20 tín chỉ, nhưng em chỉ đăng ký được 7 môn tổng cộng là 16 tín chỉ,( còn 1 môn không đăng ký được) và đã nộp đầy đủ học phí 7 môn đã đăng ký.Vậy nếu đợt học kỳ phụ hè sắp tới em đăng ký 1 môn còn lại thì có được miễn giảm 100% tiền học phí môn đó không ? Vì môn đó em chưa học lần nào ?",,website_forum.forum_help
utc2_q_2291,Câu hỏi và câu trả lời tham khảo (liên quan),#9241: Mong nhà trường giải quyết vấn đề muỗi ở trường. Trường mình nhiều muỗi mà thấy trường ít diệt quá. Học có 1tiết mà đập hơn 20 con muỗi. ,,website_forum.forum_help
utc2_q_2292,Câu hỏi và câu trả lời tham khảo (liên quan)," em là sv k57. lớp Quản trị Logitic, nhập học e phải đóng trước 2tr và hiện tại em học 11 chỉ, e đã có tín chỉ quốc phòng và em không học quốc phòng đầu năm,e thấy học phí đóng thêm là 1tr6 nữa. vậy cho em hỏi học phí em cần đóng thêm là bao nhiêu.",,website_forum.forum_help
utc2_q_2293,Câu hỏi và câu trả lời tham khảo (liên quan),"Kính gửi tới ban Đào tạo Trường đề nghị các vị nhanh chóng đưa ra lichj thi chứ không các con em ở xa không mua đươv vé về nhà thôi, đề nghị BĐT có ý kiến chính xacs ạ,  Lịch thi sẽ được đăng lên website khi Phòng Đào tạo xếp lịch xong.",,website_forum.forum_help
utc2_q_2294,Câu hỏi và câu trả lời tham khảo (liên quan)," ""Chào ad ! Em là sinh viên năm cuối và sau khi ra trường em có ý định đi du học nhật. Nên em xin hỏi ad về việc trường mình có liên kết với các trường đại học bên Nhật và có hỗ trợ giúp đỡ sinh viên du học Nhật không ạ ? Cám ơn ad ! """,,website_forum.forum_help
utc2_q_2295,Câu hỏi và câu trả lời tham khảo (liên quan)," Ad ơi giúp e thắc mắc này với ạ Chẳng là lúc đầu danh sách đủ điều kiện nhận học bổng nhà trường xếp theo thang điểm tích lũy (thang điểm 4) e được nằm trong top có nguy cơ được học bổng. Nhưng chiều nay mới công bố danh sách hoc bổng dự kiện thì xếp theo thang điểm 10 và e đã bị trụt đến 5 hạng và loại khỏi danh sách học bổng ạ - Không biết năm nay trường mình xét học bổng theo thang điểm 4 hay 10 ạ, theo e được biết năm ngoái vẫn theo thang 4 - Số lượng sinh viên học bổng căn cứ vào 10% học phí lớp đó đóng vào đúng không ạ hay là mặc định số lượng người được học bổng Em cám ơn ad rất nhiều. Chúc ad có nhiều sức khỏe và luôn thành công ---&gt; Chào em, em liên hệ trực tiếp phòng 9-D3 Phòng Đào tạo gặp anh Tân (08.373707908)",,website_forum.forum_help
utc2_q_2296,Câu hỏi và câu trả lời tham khảo (liên quan)," Ad cho em hỏi, danh sách học bổng vừa mới cập nhật sáng nay là có phải chính thức phải không ạ ? Năm ngoái em nghe nói là không tính theo phần trăm, hôm bữa danh sách kia chỉ mới là diện đủ điều kiện để xét thôi. Mà hôm nay lại bị mất đi vài chục bạn, vậy có phải trường mình cắt giảm học bổng năm nhất không ad. Ad hỏi BĐT rồi giải thích rõ dùm em với, tại em không biết người ta cắt giam theo tiêu chí nào. Cảm ơn ad nhiều. ----&gt; Chào em, em liên hệ trực tiếp phòng 9-D3 Phòng Đào tạo gặp anh Tân (08.373707908)",,website_forum.forum_help
utc2_q_2297,Câu hỏi và câu trả lời tham khảo (liên quan)," dạ thầy(cô) cho em hỏi , em là sinh viên k56 kỳ 2 năm nhất vừa rồi em thi được 5.3 anh văn a2 theo thông báo đợt trước thì &gt;= 5.0 sẽ qua , nhưng bây giờ thông báo mới lại nói là bắt đầu từ ngày 14.6.2016 &gt;=5 điểm mới qua, vậy là giờ em có đậu không ạ . Em không hiểu chỗ đó mong thầy cô giúp em. Cảm ơn thầy (cô) ----&gt; Chào em, Theo thông báo mới nhất kể từ học kỳ 2 năm học 2015-2016 điểm đạt tiếng anh A2 là 5 điểm em nhé",,website_forum.forum_help
utc2_q_2298,Câu hỏi và câu trả lời tham khảo (liên quan), Mong các thầy cô trong Ban tài chính sớm cấp học bổng và tiền trợ cấp xã hội kì này để bọn em có tiền mua vé tàu về quê ăn tết chứ lâu sợ hết vé. Em xin chân thành cảm ơn!,,website_forum.forum_help
utc2_q_2299,Câu hỏi và câu trả lời tham khảo (liên quan)," Ad cho em hỏi xíu với ạ! Em có đóng tiền học phí đợt 1, nhưng lại không đóng đợt 2, xin đóng trực tiếp lại không được. Ngoài việc không được thi mấy môn không đóng tiền ra, em có bị đuổi học hay cảnh cáo gì không ad? -----&gt; Chào em, em chỉ được thi những học phần em đã đóng tiền, còn bị cảnh cáo hay không thì theo quy chế em nhé.",,website_forum.forum_help
utc2_q_2300,Câu hỏi và câu trả lời tham khảo (liên quan)," 3. Chào ad cũng như tất cả các bạn! Hôm qua nhà trường vừa ra thông báo về việc đánh giá học phần Anh văn A1,A2,B1 trên 50 điểm thì qua. Trong thông báo có ghi rõ thời gian áp dụng từ ngày 14.6.2016 và những trường hợp từ học kì I năm 2015-2016 trở về trước thì không được công nhân điểm. Trường học của mình thì thi A2 được 54 điểm vào ngày 26.5.2016 thuộc học kì II năm học 2015-2016. Nên mình thấy thông báo này mâu thuẫn về các mốc thời gian.  Nhờ ad tư vấn cũng như hỏi giúp lại đào tạo cũng như ban giám đốc lại dùm mình với. Trân thành cảm ơn ---&gt; Chào em, em liên hệ trực tiếp phòng 9-D3 Phòng Đào tạo gặp Thầy Nhã (08.373707908)",,website_forum.forum_help
utc2_q_2301,Câu hỏi và câu trả lời tham khảo (liên quan)," Em là sinh viên k53 mới ra trường ở cơ sở 1.  Em muốn hỏi là cơ sở 2 có đào tạo văn bằng 2 các ngành cầu đường hay xây dựng đân dụng không ạ? Nếu có thì cho em hỏi thời gian đăng kí... ạ?.  Em xin cảm ơn ad đã đăng bài. -----&gt; Chào em, Em theo dõi thông báo tuyển sinh của trường nhé, nếu không rõ em liên hệ số điện thoại 08.38962819 (gặp anh Nhật tư vấn tuyển sinh em nhé)",,website_forum.forum_help
